1 - State Name,8 - Structure Number,22 - Owner Agency,CAT29 - Deck Area (sq. ft.),27 - Year Built,43A - Main Span Material,43B - Main Span Design,2014,2015,2016,2017,2018,2019,2020,2021,2022
'Alabama',012265         ,'County Highway Agency',716.88,1946,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',014802         ,'County Highway Agency',474.69,1989,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',014685         ,'County Highway Agency',899,1920,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',014997         ,'County Highway Agency',2694.42,1950,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000085         ,'County Highway Agency',1001.04,1915,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',013672         ,'City or Municipal Highway Agency',532.71,1985,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',011249         ,'City or Municipal Highway Agency',558.11,1974,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',016298         ,'County Highway Agency',473.61,1965,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',007232         ,'State Highway Agency',14924.16,1961,'Concrete Continuous','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',007231         ,'State Highway Agency',14934.28,1961,'Concrete Continuous','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',011270         ,'County Highway Agency',750.14,1974,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',015592         ,'County Highway Agency',935.38,1971,'Steel','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',004185         ,'County Highway Agency',539.92,1951,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',014765         ,'County Highway Agency',786.2,1968,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002135         ,'County Highway Agency',479.96,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',020771         ,'County Highway Agency',966.17,2013,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',007137         ,'County Highway Agency',1207.82,1960,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',004894         ,'County Highway Agency',7451.32,1954,'Concrete Continuous','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000309         ,'County Highway Agency',1421.05,1925,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001638         ,'City or Municipal Highway Agency',557.57,1937,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',004141         ,'County Highway Agency',1781.32,1958,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',004660         ,'County Highway Agency',8528.89,1953,'Concrete Continuous','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002738         ,'County Highway Agency',1154.97,1942,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000252         ,'County Highway Agency',1241.51,1925,'Concrete Continuous','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001834         ,'County Highway Agency',833.34,1960,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',003830         ,'State Highway Agency',978.98,1950,'Steel','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001863         ,'County Highway Agency',379.54,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',010618         ,'County Highway Agency',861.97,1971,'Concrete','Channel Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',003194         ,'County Highway Agency',1798.54,1948,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',011326         ,'City or Municipal Highway Agency',1508.88,1958,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',016629         ,'State Park, Forest, or Reservation Agency',606.22,1930,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',006419         ,'City or Municipal Highway Agency',564.89,1958,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',004650         ,'State Highway Agency',8491,1953,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000312         ,'County Highway Agency',802.45,1925,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000571         ,'City or Municipal Highway Agency',2429.41,1929,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000024         ,'City or Municipal Highway Agency',1262.07,1904,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',008444         ,'County Highway Agency',1638.81,1964,'Concrete','Channel Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001839         ,'County Highway Agency',501.71,1958,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',013846         ,'County Highway Agency',1624.92,1929,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',004610         ,'County Highway Agency',14599.74,1962,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',009105         ,'County Highway Agency',4014.51,1966,'Concrete','Tee Beam','Poor','Fair','Fair','Fair','Fair','Fair','Fair','Fair','Poor'
'Alabama',003944         ,'County Highway Agency',704.5,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',012935         ,'County Highway Agency',2088.63,1983,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',007191         ,'County Highway Agency',847.98,1960,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',003910         ,'City or Municipal Highway Agency',1328.37,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',010552         ,'County Highway Agency',1947.84,1971,'Concrete','Channel Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',020723         ,'County Highway Agency',337.88,1961,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',005729         ,'County Highway Agency',1821.25,1957,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002873         ,'City or Municipal Highway Agency',1182.95,1945,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',004235         ,'County Highway Agency',1037.43,1952,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000434         ,'County Highway Agency',3900.2,1927,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',016066         ,'County Highway Agency',622.37,1958,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',011868         ,'County Highway Agency',497.18,1977,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',003337         ,'County Highway Agency',310,1948,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',015005         ,'County Highway Agency',722.58,1958,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',015837         ,'County Highway Agency',2775.37,1950,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000040         ,'City or Municipal Highway Agency',3927.75,1910,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000091         ,'City or Municipal Highway Agency',53970.25,1915,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000090         ,'City or Municipal Highway Agency',70062.73,1915,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002361         ,'City or Municipal Highway Agency',4787.79,1940,'Concrete Continuous','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',016053         ,'County Highway Agency',671.78,1990,'Steel','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000096         ,'City or Municipal Highway Agency',2867.72,1915,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001351         ,'City or Municipal Highway Agency',542.18,1935,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',006850         ,'County Highway Agency',574.36,1960,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',003876         ,'County Highway Agency',634.64,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',013047         ,'Other State Agencies',509.35,1983,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',003889         ,'State Highway Agency',586.74,1950,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002866         ,'State Highway Agency',1591.34,1945,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001873         ,'County Highway Agency',539.81,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002924         ,'County Highway Agency',945.5,1946,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',014117         ,'County Highway Agency',479.96,1966,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',013830         ,'County Highway Agency',479.96,1968,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001424         ,'City or Municipal Highway Agency',367.05,1936,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',009518         ,'State Highway Agency',8175.41,1968,'Concrete Continuous','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001319         ,'City or Municipal Highway Agency',722.8,1935,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',005631         ,'County Highway Agency',615.7,1956,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',005197         ,'County Highway Agency',1419.97,1955,'Concrete Continuous','Frame','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',014109         ,'County Highway Agency',905.78,1964,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',007186         ,'County Highway Agency',647.77,1960,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Fair','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',006424         ,'County Highway Agency',659.29,1958,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Fair','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000867         ,'County Highway Agency',740.77,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',008714         ,'State Highway Agency',48117.48,1965,'Steel Continuous','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',015490         ,'County Highway Agency',378.35,1991,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',004236         ,'Railroad',998.89,1952,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',005372         ,'County Highway Agency',1673.14,1955,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001717         ,'State Highway Agency',5562.79,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',014442         ,'County Highway Agency',479.96,1979,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002751         ,'City or Municipal Highway Agency',921.39,1943,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000058         ,'Railroad',2091.43,1912,'Concrete Continuous','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',015264         ,'County Highway Agency',944.21,1990,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',007404         ,'County Highway Agency',715.05,1961,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002989         ,'County Highway Agency',724.2,1947,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',001164         ,'County Highway Agency',487.17,1935,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',003217         ,'City or Municipal Highway Agency',814.29,1948,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',008781         ,'City or Municipal Highway Agency',691.47,1965,'Steel','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',000158         ,'County Highway Agency',4197.92,1920,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',002941         ,'City or Municipal Highway Agency',6016.16,1946,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',016883         ,'Railroad',2095.73,1915,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',007192         ,'County Highway Agency',1221.27,1960,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',014417         ,'County Highway Agency',722.58,1971,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',008481         ,'County Highway Agency',860.9,1964,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',009219         ,'City or Municipal Highway Agency',671.67,1947,'Concrete','Channel Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',009187         ,'State Highway Agency',23747.12,1966,'Steel Continuous','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',006739         ,'County Highway Agency',988.02,1959,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',006738         ,'County Highway Agency',1651.51,1959,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',005029         ,'County Highway Agency',957.13,1955,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',017014         ,'County Highway Agency',686.74,1980,'Concrete','Channel Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Alabama',019202         ,'City or Municipal Highway Agency',1770.66,1936,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
